,wsj_number_buy,wsj_consensus,wsj_URL
2201,None,None,https://quotes.wsj.com/MYGN/research-ratings/
2202,None,None,https://quotes.wsj.com/NBRV/research-ratings/
2203,None,None,https://quotes.wsj.com/NAKD/research-ratings/
2204,None,None,https://quotes.wsj.com/NNDM/research-ratings/
2205,None,None,https://quotes.wsj.com/NANO/research-ratings/
2206,None,None,https://quotes.wsj.com/NSTG/research-ratings/
2207,None,None,https://quotes.wsj.com/NAOV/research-ratings/
2208,None,None,https://quotes.wsj.com/NH/research-ratings/
2209,None,None,https://quotes.wsj.com/NK/research-ratings/
2210,None,None,https://quotes.wsj.com/NSSC/research-ratings/
2211,None,None,https://quotes.wsj.com/NDAQ/research-ratings/
2212,None,None,https://quotes.wsj.com/NTRA/research-ratings/
2213,None,None,https://quotes.wsj.com/NATH/research-ratings/
2214,None,None,https://quotes.wsj.com/NKSH/research-ratings/
2215,None,None,https://quotes.wsj.com/FIZZ/research-ratings/
2216,None,None,https://quotes.wsj.com/NCMI/research-ratings/
2217,None,None,https://quotes.wsj.com/NESR/research-ratings/
2218,None,None,https://quotes.wsj.com/NESRW/research-ratings/
2219,None,None,https://quotes.wsj.com/NGHC/research-ratings/
2220,None,None,https://quotes.wsj.com/NGHCN/research-ratings/
2221,None,None,https://quotes.wsj.com/NGHCO/research-ratings/
2222,None,None,https://quotes.wsj.com/NGHCP/research-ratings/
2223,None,None,https://quotes.wsj.com/NGHCZ/research-ratings/
2224,None,None,https://quotes.wsj.com/NHLD/research-ratings/
2225,None,None,https://quotes.wsj.com/NHLDW/research-ratings/
2226,None,None,https://quotes.wsj.com/NATI/research-ratings/
2227,None,None,https://quotes.wsj.com/NRC/research-ratings/
2228,None,None,https://quotes.wsj.com/NSEC/research-ratings/
2229,None,None,https://quotes.wsj.com/EYE/research-ratings/
2230,None,None,https://quotes.wsj.com/NWLI/research-ratings/
2231,None,None,https://quotes.wsj.com/NAII/research-ratings/
2232,None,None,https://quotes.wsj.com/NHTC/research-ratings/
2233,None,None,https://quotes.wsj.com/NATR/research-ratings/
2234,None,None,https://quotes.wsj.com/NTUS/research-ratings/
2235,None,None,https://quotes.wsj.com/JSM/research-ratings/
2236,None,None,https://quotes.wsj.com/NAVI/research-ratings/
2237,None,None,https://quotes.wsj.com/NMCI/research-ratings/
2238,None,None,https://quotes.wsj.com/NBTB/research-ratings/
2239,None,None,https://quotes.wsj.com/NCSM/research-ratings/
2240,None,None,https://quotes.wsj.com/NEBU/research-ratings/
2241,None,None,https://quotes.wsj.com/NEBUU/research-ratings/
2242,None,None,https://quotes.wsj.com/NEBUW/research-ratings/
2243,None,None,https://quotes.wsj.com/NKTR/research-ratings/
2244,None,None,https://quotes.wsj.com/NMRD/research-ratings/
2245,None,None,https://quotes.wsj.com/NEOG/research-ratings/
2246,None,None,https://quotes.wsj.com/NEO/research-ratings/
2247,None,None,https://quotes.wsj.com/NTGN/research-ratings/
2248,None,None,https://quotes.wsj.com/NEON/research-ratings/
2249,None,None,https://quotes.wsj.com/NEOS/research-ratings/
2250,None,None,https://quotes.wsj.com/NVCN/research-ratings/
2251,None,None,https://quotes.wsj.com/NEPT/research-ratings/
2252,None,None,https://quotes.wsj.com/UEPS/research-ratings/
2253,None,None,https://quotes.wsj.com/NETE/research-ratings/
2254,None,None,https://quotes.wsj.com/NTAP/research-ratings/
2255,None,None,https://quotes.wsj.com/NTES/research-ratings/
2256,None,None,https://quotes.wsj.com/NFLX/research-ratings/
2257,None,None,https://quotes.wsj.com/NTGR/research-ratings/
2258,None,None,https://quotes.wsj.com/NTCT/research-ratings/
2259,None,None,https://quotes.wsj.com/NTWK/research-ratings/
2260,None,None,https://quotes.wsj.com/NBSE/research-ratings/
2261,None,None,https://quotes.wsj.com/CUR/research-ratings/
2262,None,None,https://quotes.wsj.com/NBIX/research-ratings/
2263,None,None,https://quotes.wsj.com/NURO/research-ratings/
2264,None,None,https://quotes.wsj.com/NUROW/research-ratings/
2265,None,None,https://quotes.wsj.com/STIM/research-ratings/
2266,None,None,https://quotes.wsj.com/NTRP/research-ratings/
2267,None,None,https://quotes.wsj.com/NBEV/research-ratings/
2268,None,None,https://quotes.wsj.com/NFE/research-ratings/
2269,None,None,https://quotes.wsj.com/NYMT/research-ratings/
2270,None,None,https://quotes.wsj.com/NYMTN/research-ratings/
2271,None,None,https://quotes.wsj.com/NYMTO/research-ratings/
2272,None,None,https://quotes.wsj.com/NYMTP/research-ratings/
2273,None,None,https://quotes.wsj.com/NEWA/research-ratings/
2274,None,None,https://quotes.wsj.com/NWL/research-ratings/
2275,None,None,https://quotes.wsj.com/NLNK/research-ratings/
2276,None,None,https://quotes.wsj.com/NMRK/research-ratings/
2277,None,None,https://quotes.wsj.com/NWS/research-ratings/
2278,None,None,https://quotes.wsj.com/NWSA/research-ratings/
2279,None,None,https://quotes.wsj.com/NEWT/research-ratings/
2280,None,None,https://quotes.wsj.com/NEWTI/research-ratings/
2281,None,None,https://quotes.wsj.com/NEWTZ/research-ratings/
2282,None,None,https://quotes.wsj.com/NXST/research-ratings/
2283,None,None,https://quotes.wsj.com/NXTC/research-ratings/
2284,None,None,https://quotes.wsj.com/NEXT/research-ratings/
2285,None,None,https://quotes.wsj.com/NXGN/research-ratings/
2286,None,None,https://quotes.wsj.com/BIMI/research-ratings/
2287,None,None,https://quotes.wsj.com/NGM/research-ratings/
2288,None,None,https://quotes.wsj.com/NODK/research-ratings/
2289,None,None,https://quotes.wsj.com/EGOV/research-ratings/
2290,None,None,https://quotes.wsj.com/NICE/research-ratings/
2291,None,None,https://quotes.wsj.com/NICK/research-ratings/
2292,None,None,https://quotes.wsj.com/NCBS/research-ratings/
2293,None,None,https://quotes.wsj.com/NIHD/research-ratings/
2294,None,None,https://quotes.wsj.com/NIU/research-ratings/
2295,None,None,https://quotes.wsj.com/LASR/research-ratings/
2296,None,None,https://quotes.wsj.com/NMIH/research-ratings/
2297,None,None,https://quotes.wsj.com/NNBR/research-ratings/
2298,None,None,https://quotes.wsj.com/NDLS/research-ratings/
2299,None,None,https://quotes.wsj.com/NDSN/research-ratings/
2300,None,None,https://quotes.wsj.com/NSYS/research-ratings/
2301,None,None,https://quotes.wsj.com/NBN/research-ratings/
2302,None,None,https://quotes.wsj.com/NTIC/research-ratings/
2303,None,None,https://quotes.wsj.com/NTRS/research-ratings/
2304,None,None,https://quotes.wsj.com/NTRSP/research-ratings/
2305,None,None,https://quotes.wsj.com/NFBK/research-ratings/
2306,None,None,https://quotes.wsj.com/NRIM/research-ratings/
2307,None,None,https://quotes.wsj.com/NWBI/research-ratings/
2308,None,None,https://quotes.wsj.com/NWPX/research-ratings/
2309,None,None,https://quotes.wsj.com/NCLH/research-ratings/
2310,None,None,https://quotes.wsj.com/NWFL/research-ratings/
2311,None,None,https://quotes.wsj.com/NVFY/research-ratings/
2312,None,None,https://quotes.wsj.com/NVMI/research-ratings/
2313,None,None,https://quotes.wsj.com/NOVN/research-ratings/
2314,None,None,https://quotes.wsj.com/NOVT/research-ratings/
2315,None,None,https://quotes.wsj.com/NVAX/research-ratings/
2316,None,None,https://quotes.wsj.com/NVLN/research-ratings/
2317,None,None,https://quotes.wsj.com/NVCR/research-ratings/
2318,None,None,https://quotes.wsj.com/NVUS/research-ratings/
2319,None,None,https://quotes.wsj.com/NUAN/research-ratings/
2320,None,None,https://quotes.wsj.com/NCNA/research-ratings/
2321,None,None,https://quotes.wsj.com/NTNX/research-ratings/
2322,None,None,https://quotes.wsj.com/NUVA/research-ratings/
2323,None,None,https://quotes.wsj.com/NVTR/research-ratings/
2324,None,None,https://quotes.wsj.com/QQQX/research-ratings/
2325,None,None,https://quotes.wsj.com/NVEE/research-ratings/
2326,None,None,https://quotes.wsj.com/NVEC/research-ratings/
2327,None,None,https://quotes.wsj.com/NVDA/research-ratings/
2328,None,None,https://quotes.wsj.com/NXPI/research-ratings/
2329,None,None,https://quotes.wsj.com/NXTD/research-ratings/
2330,None,None,https://quotes.wsj.com/NXTDW/research-ratings/
2331,None,None,https://quotes.wsj.com/NYMX/research-ratings/
2332,None,None,https://quotes.wsj.com/OIIM/research-ratings/
2333,None,None,https://quotes.wsj.com/OVLY/research-ratings/
2334,None,None,https://quotes.wsj.com/OCSL/research-ratings/
2335,None,None,https://quotes.wsj.com/OCSLL/research-ratings/
2336,None,None,https://quotes.wsj.com/OCSI/research-ratings/
2337,None,None,https://quotes.wsj.com/OASM/research-ratings/
2338,None,None,https://quotes.wsj.com/OBLN/research-ratings/
2339,None,None,https://quotes.wsj.com/OBSV/research-ratings/
2340,None,None,https://quotes.wsj.com/OBCI/research-ratings/
2341,None,None,https://quotes.wsj.com/OPTT/research-ratings/
2342,None,None,https://quotes.wsj.com/OCFC/research-ratings/
2343,None,None,https://quotes.wsj.com/OFED/research-ratings/
2344,None,None,https://quotes.wsj.com/OCUL/research-ratings/
2345,None,None,https://quotes.wsj.com/ODT/research-ratings/
2346,None,None,https://quotes.wsj.com/OMEX/research-ratings/
2347,None,None,https://quotes.wsj.com/ODP/research-ratings/
2348,None,None,https://quotes.wsj.com/OPI/research-ratings/
2349,None,None,https://quotes.wsj.com/OPINI/research-ratings/
2350,None,None,https://quotes.wsj.com/OFS/research-ratings/
2351,None,None,https://quotes.wsj.com/OFSSL/research-ratings/
2352,None,None,https://quotes.wsj.com/OFSSZ/research-ratings/
2353,None,None,https://quotes.wsj.com/OCCI/research-ratings/
2354,None,None,https://quotes.wsj.com/OCCIP/research-ratings/
2355,None,None,https://quotes.wsj.com/OHAI/research-ratings/
2356,None,None,https://quotes.wsj.com/OVBC/research-ratings/
2357,None,None,https://quotes.wsj.com/OKTA/research-ratings/
2358,None,None,https://quotes.wsj.com/ODFL/research-ratings/
2359,None,None,https://quotes.wsj.com/OLBK/research-ratings/
2360,None,None,https://quotes.wsj.com/ONB/research-ratings/
2361,None,None,https://quotes.wsj.com/OPOF/research-ratings/
2362,None,None,https://quotes.wsj.com/OSBC/research-ratings/
2363,None,None,https://quotes.wsj.com/OSBCP/research-ratings/
2364,None,None,https://quotes.wsj.com/OLLI/research-ratings/
2365,None,None,https://quotes.wsj.com/ZEUS/research-ratings/
2366,None,None,https://quotes.wsj.com/OFLX/research-ratings/
2367,None,None,https://quotes.wsj.com/OMER/research-ratings/
2368,None,None,https://quotes.wsj.com/OMCL/research-ratings/
2369,None,None,https://quotes.wsj.com/ON/research-ratings/
2370,None,None,https://quotes.wsj.com/OTIV/research-ratings/
2371,None,None,https://quotes.wsj.com/ONCY/research-ratings/
2372,None,None,https://quotes.wsj.com/ONTX/research-ratings/
2373,None,None,https://quotes.wsj.com/ONTXW/research-ratings/
2374,None,None,https://quotes.wsj.com/ONCS/research-ratings/
2375,None,None,https://quotes.wsj.com/ONCT/research-ratings/
2376,None,None,https://quotes.wsj.com/OSS/research-ratings/
2377,None,None,https://quotes.wsj.com/OSPN/research-ratings/
2378,None,None,https://quotes.wsj.com/OSW/research-ratings/
2379,None,None,https://quotes.wsj.com/OPBK/research-ratings/
2380,None,None,https://quotes.wsj.com/OTEX/research-ratings/
2381,None,None,https://quotes.wsj.com/OPRA/research-ratings/
2382,None,None,https://quotes.wsj.com/OPES/research-ratings/
2383,None,None,https://quotes.wsj.com/OPESU/research-ratings/
2384,None,None,https://quotes.wsj.com/OPESW/research-ratings/
2385,None,None,https://quotes.wsj.com/OPGN/research-ratings/
2386,None,None,https://quotes.wsj.com/OPGNW/research-ratings/
2387,None,None,https://quotes.wsj.com/OPNT/research-ratings/
2388,None,None,https://quotes.wsj.com/OPK/research-ratings/
2389,None,None,https://quotes.wsj.com/OBAS/research-ratings/
2390,None,None,https://quotes.wsj.com/OCC/research-ratings/
2391,None,None,https://quotes.wsj.com/OPRX/research-ratings/
2392,None,None,https://quotes.wsj.com/OPHC/research-ratings/
2393,None,None,https://quotes.wsj.com/OPTN/research-ratings/
2394,None,None,https://quotes.wsj.com/OPB/research-ratings/
2395,None,None,https://quotes.wsj.com/ORMP/research-ratings/
2396,None,None,https://quotes.wsj.com/OSUR/research-ratings/
2397,None,None,https://quotes.wsj.com/ORBC/research-ratings/
2398,None,None,https://quotes.wsj.com/ORTX/research-ratings/
2399,None,None,https://quotes.wsj.com/ORLY/research-ratings/
2400,None,None,https://quotes.wsj.com/OGI/research-ratings/
2401,None,None,https://quotes.wsj.com/ORGO/research-ratings/
2402,None,None,https://quotes.wsj.com/ONVO/research-ratings/
2403,None,None,https://quotes.wsj.com/ORGS/research-ratings/
2404,None,None,https://quotes.wsj.com/SEED/research-ratings/
2405,None,None,https://quotes.wsj.com/OBNK/research-ratings/
2406,None,None,https://quotes.wsj.com/OESX/research-ratings/
2407,None,None,https://quotes.wsj.com/ORIT/research-ratings/
2408,None,None,https://quotes.wsj.com/ORRF/research-ratings/
2409,None,None,https://quotes.wsj.com/OFIX/research-ratings/
2410,None,None,https://quotes.wsj.com/KIDS/research-ratings/
2411,None,None,https://quotes.wsj.com/OSIS/research-ratings/
2412,None,None,https://quotes.wsj.com/OSMT/research-ratings/
2413,None,None,https://quotes.wsj.com/OSN/research-ratings/
2414,None,None,https://quotes.wsj.com/OTEL/research-ratings/
2415,None,None,https://quotes.wsj.com/OTIC/research-ratings/
2416,None,None,https://quotes.wsj.com/OTTW/research-ratings/
2417,None,None,https://quotes.wsj.com/OTTR/research-ratings/
2418,None,None,https://quotes.wsj.com/OTLK/research-ratings/
2419,None,None,https://quotes.wsj.com/OTLKW/research-ratings/
2420,None,None,https://quotes.wsj.com/OSTK/research-ratings/
2421,None,None,https://quotes.wsj.com/OVID/research-ratings/
2422,None,None,https://quotes.wsj.com/OXBR/research-ratings/
2423,None,None,https://quotes.wsj.com/OXBRW/research-ratings/
2424,None,None,https://quotes.wsj.com/OXFD/research-ratings/
2425,None,None,https://quotes.wsj.com/OXLC/research-ratings/
2426,None,None,https://quotes.wsj.com/OXLCM/research-ratings/
2427,None,None,https://quotes.wsj.com/OXLCO/research-ratings/
2428,None,None,https://quotes.wsj.com/OXSQ/research-ratings/
2429,None,None,https://quotes.wsj.com/OXSQL/research-ratings/
2430,None,None,https://quotes.wsj.com/OXSQZ/research-ratings/
2431,None,None,https://quotes.wsj.com/PFIN/research-ratings/
2432,None,None,https://quotes.wsj.com/PTSI/research-ratings/
2433,None,None,https://quotes.wsj.com/PCAR/research-ratings/
2434,None,None,https://quotes.wsj.com/HERD/research-ratings/
2435,None,None,https://quotes.wsj.com/ECOW/research-ratings/
2436,None,None,https://quotes.wsj.com/VETS/research-ratings/
2437,None,None,https://quotes.wsj.com/PACB/research-ratings/
2438,None,None,https://quotes.wsj.com/PEIX/research-ratings/
2439,None,None,https://quotes.wsj.com/PMBC/research-ratings/
2440,None,None,https://quotes.wsj.com/PPBI/research-ratings/
2441,None,None,https://quotes.wsj.com/PCRX/research-ratings/
2442,None,None,https://quotes.wsj.com/PACW/research-ratings/
2443,None,None,https://quotes.wsj.com/PLMR/research-ratings/
2444,None,None,https://quotes.wsj.com/PAAS/research-ratings/
2445,None,None,https://quotes.wsj.com/PANL/research-ratings/
2446,None,None,https://quotes.wsj.com/PZZA/research-ratings/
2447,None,None,https://quotes.wsj.com/PRTK/research-ratings/
2448,None,None,https://quotes.wsj.com/TEUM/research-ratings/
2449,None,None,https://quotes.wsj.com/PNRL/research-ratings/
2450,None,None,https://quotes.wsj.com/PCYG/research-ratings/
2451,None,None,https://quotes.wsj.com/PKBK/research-ratings/
2452,None,None,https://quotes.wsj.com/PKOH/research-ratings/
2453,None,None,https://quotes.wsj.com/PTNR/research-ratings/
2454,None,None,https://quotes.wsj.com/PBHC/research-ratings/
2455,None,None,https://quotes.wsj.com/PATK/research-ratings/
2456,None,None,https://quotes.wsj.com/PNBK/research-ratings/
2457,None,None,https://quotes.wsj.com/PATI/research-ratings/
2458,None,None,https://quotes.wsj.com/PEGI/research-ratings/
2459,None,None,https://quotes.wsj.com/PDCO/research-ratings/
2460,None,None,https://quotes.wsj.com/PTEN/research-ratings/
2461,None,None,https://quotes.wsj.com/PAVM/research-ratings/
2462,None,None,https://quotes.wsj.com/PAVMW/research-ratings/
2463,None,None,https://quotes.wsj.com/PAVMZ/research-ratings/
2464,None,None,https://quotes.wsj.com/PAYX/research-ratings/
2465,None,None,https://quotes.wsj.com/PCTY/research-ratings/
2466,None,None,https://quotes.wsj.com/PYPL/research-ratings/
2467,None,None,https://quotes.wsj.com/PAYS/research-ratings/
2468,None,None,https://quotes.wsj.com/PBBI/research-ratings/
2469,None,None,https://quotes.wsj.com/CNXN/research-ratings/
2470,None,None,https://quotes.wsj.com/PCB/research-ratings/
2471,None,None,https://quotes.wsj.com/PCMI/research-ratings/
2472,None,None,https://quotes.wsj.com/PCSB/research-ratings/
2473,None,None,https://quotes.wsj.com/PCTI/research-ratings/
2474,None,None,https://quotes.wsj.com/PDCE/research-ratings/
2475,None,None,https://quotes.wsj.com/PDFS/research-ratings/
2476,None,None,https://quotes.wsj.com/PDLI/research-ratings/
2477,None,None,https://quotes.wsj.com/PDLB/research-ratings/
2478,None,None,https://quotes.wsj.com/PDSB/research-ratings/
2479,None,None,https://quotes.wsj.com/ATEX/research-ratings/
2480,None,None,https://quotes.wsj.com/SKIS/research-ratings/
2481,None,None,https://quotes.wsj.com/PGC/research-ratings/
2482,None,None,https://quotes.wsj.com/PEGA/research-ratings/
2483,None,None,https://quotes.wsj.com/PENN/research-ratings/
2484,None,None,https://quotes.wsj.com/PVAC/research-ratings/
2485,None,None,https://quotes.wsj.com/PFLT/research-ratings/
